Transaction Created	Transaction Time Worked	Ticket ID	Queue Name	Ticket Requestor	Ticket Owner	Ticket Subject	Ticket Parents IDs	Ticket Children IDs	Request Type	School	Department/Concentration	Status	Sponsored?	Reason for Lab Access:	Lab Discovery	Audio & Video	Power Adapters	Input Devices	Cables & Adapters	Laptops	Misc	Year	month	Year-month
5/17/19 19:21									Lab Access	GSD	Other	Graduate Student: Masters	No	Research Project	Word of Mouth							2019	05	2019-5
5/17/19 19:21									Lab Access	GSD	Other	Graduate Student: Masters	No	Research Project	Word of Mouth							2019	05	2019-5
5/17/19 19:22									Lab Access	GSD	Other	Graduate Student: Masters	No	Research Project	Word of Mouth							2019	05	2019-5
5/17/19 19:22									Lab Access	GSD	Other	Graduate Student: Masters	No	Research Project	Word of Mouth							2019	05	2019-5
5/17/19 19:22									Lab Access	GSD	Other	Graduate Student: Masters	No	Research Project	Word of Mouth							2019	05	2019-5
5/17/19 21:54									Helpdesk Task													2019	05	2019-5
5/19/19 14:40									Management Issue													2019	05	2019-5
5/20/19 13:27									Management Issue													2019	05	2019-5
5/20/19 13:27									Management Issue													2019	05	2019-5
5/20/19 13:29									Management Issue													2019	05	2019-5
5/20/19 13:40									Lab Access	GSD	Design Studies	Graduate Student: Masters	No	Design Project	Faculty							2019	05	2019-5
5/20/19 13:41									Lab Access	GSD	Design Studies	Graduate Student: Masters	No	Design Project	Faculty							2019	05	2019-5
5/20/19 13:42									Lab Access	GSD	Design Studies	Graduate Student: Masters	No	Design Project	Faculty							2019	05	2019-5
5/20/19 13:43									Lab Access	GSD	Design Studies	Graduate Student: Masters	No	Design Project	Faculty							2019	05	2019-5
5/20/19 13:44									Lab Access	GSD	Design Studies	Graduate Student: Masters	No	Design Project	Faculty							2019	05	2019-5
5/20/19 13:46									Lab Access	GSD	Design Studies	Graduate Student: Masters	No	Design Project	Faculty							2019	05	2019-5
5/20/19 13:46									Lab Access	GSD	Design Studies	Graduate Student: Masters	No	Design Project	Faculty							2019	05	2019-5
5/20/19 13:46									Lab Access	GSD	Design Studies	Graduate Student: Masters	No	Design Project	Faculty							2019	05	2019-5
5/20/19 13:46									Lab Access	GSD	Design Studies	Graduate Student: Masters	No	Design Project	Faculty							2019	05	2019-5
5/20/19 13:46									Lab Access	GSD	Design Studies	Graduate Student: Masters	No	Design Project	Faculty							2019	05	2019-5
5/20/19 13:46									Lab Access	GSD	Design Studies	Graduate Student: Masters	No	Design Project	Faculty							2019	05	2019-5
5/20/19 13:46									Lab Access	GSD	Design Studies	Graduate Student: Masters	No	Design Project	Faculty							2019	05	2019-5
5/20/19 13:47									Lab Access	GSD	Design Studies	Graduate Student: Masters	No	Design Project	Faculty							2019	05	2019-5
5/20/19 13:47									Lab Access	GSD	Design Studies	Graduate Student: Masters	No	Design Project	Faculty							2019	05	2019-5
5/20/19 13:47									Lab Access	GSD	Design Studies	Graduate Student: Masters	No	Design Project	Faculty							2019	05	2019-5
5/20/19 13:47									Lab Access	GSD	Design Studies	Graduate Student: Masters	No	Design Project	Faculty							2019	05	2019-5
5/20/19 13:48									Lab Access	GSE	Education Policy	Staff	No	Research Project	Web Search							2019	05	2019-5
5/20/19 13:55									Management Issue													2019	05	2019-5
5/20/19 13:56									Lab Access	FAS	Psychology	Graduate Student: Masters	No	Powerful Computers	Word of Mouth							2019	05	2019-5
5/20/19 13:58									Management Issue													2019	05	2019-5
5/20/19 13:58									Lab Access	GSD	Other	Graduate Student: Masters	No	Research Project	Word of Mouth							2019	05	2019-5
5/20/19 13:58									Lab Access	GSD	Other	Graduate Student: Masters	No	Research Project	Word of Mouth							2019	05	2019-5
5/20/19 14:06									Management Issue													2019	05	2019-5
5/20/19 14:08									Management Issue													2019	05	2019-5
5/20/19 14:23									Lab Access	GSD	Urban Design	Faculty	No	Research Project	Faculty							2019	05	2019-5
5/20/19 14:24									Lab Access	GSD	Urban Design	Faculty	No	Research Project	Faculty							2019	05	2019-5
5/20/19 14:24									Lab Access	GSD	Urban Design	Faculty	No	Research Project	Faculty							2019	05	2019-5
5/20/19 14:24									Lab Access	GSD	Urban Design	Faculty	No	Research Project	Faculty							2019	05	2019-5
5/20/19 14:24									Lab Access	GSD	Urban Design	Faculty	No	Research Project	Faculty							2019	05	2019-5
5/20/19 14:26									Lab Access	GSD	Urban Planning	Graduate Student: Masters	No	Research Project	Faculty							2019	05	2019-5
5/20/19 14:26									Lab Access	GSD	Urban Planning	Graduate Student: Masters	No	Research Project	Faculty							2019	05	2019-5
5/20/19 14:26									Lab Access	GSD	Urban Planning	Graduate Student: Masters	No	Research Project	Faculty							2019	05	2019-5
5/20/19 14:26									Lab Access	GSD	Urban Planning	Graduate Student: Masters	No	Research Project	Faculty							2019	05	2019-5
5/20/19 14:27									Lab Access	GSD	Urban Planning	Graduate Student: Masters	No	GIS Programs	Faculty							2019	05	2019-5
5/20/19 14:28									Lab Access	GSD	Urban Planning	Graduate Student: Masters	No	GIS Programs	Faculty							2019	05	2019-5
5/20/19 14:28									Lab Access	GSD	Urban Planning	Graduate Student: Masters	No	GIS Programs	Faculty							2019	05	2019-5
5/20/19 14:28									Lab Access	GSD	Urban Planning	Graduate Student: Masters	No	GIS Programs	Faculty							2019	05	2019-5
5/20/19 14:30									Lab Access	GSD	Urban Design	Faculty	No	Research Project	Faculty							2019	05	2019-5
5/20/19 14:30									Lab Access	GSD	Urban Planning	Graduate Student: Masters	No	Research Project	Faculty							2019	05	2019-5
5/20/19 14:30									Lab Access	GSD	Urban Planning	Graduate Student: Masters	No	GIS Programs	Faculty							2019	05	2019-5
5/20/19 16:52									Lab Access	Other	WCFIA	Visitor	No	Research Project	Other							2019	05	2019-5
5/20/19 16:53									Lab Access	Other	WCFIA	Visitor	No	Research Project	Other							2019	05	2019-5
5/20/19 16:53									Lab Access	Other	WCFIA	Visitor	No	Research Project	Other							2019	05	2019-5
5/20/19 16:53									Lab Access	Other	WCFIA	Visitor	No	Research Project	Other							2019	05	2019-5
5/20/19 16:53									Lab Access	Other	WCFIA	Visitor	No	Research Project	Other							2019	05	2019-5
5/20/19 21:25									Lab Access	FAS	Education Policy	Graduate Student: Doctorate	No	Statistical Programs	Friends							2019	05	2019-5
5/20/19 21:25									Lab Access	FAS	Education Policy	Graduate Student: Doctorate	No	Statistical Programs	Friends							2019	05	2019-5
5/21/19 15:15									Lab Access	FAS	Education Policy	Graduate Student: Doctorate	No	Statistical Programs	Friends							2019	05	2019-5
5/21/19 15:15									Lab Access	FAS	Education Policy	Graduate Student: Doctorate	No	Statistical Programs	Friends							2019	05	2019-5
5/21/19 15:15									Lab Access	FAS	Education Policy	Graduate Student: Doctorate	No	Statistical Programs	Friends							2019	05	2019-5
5/21/19 15:19									Lab Access	GSD	Urban Design	Graduate Student: Masters	No	Research Project	Course Instructor							2019	05	2019-5
5/21/19 15:20									Lab Access	GSD	Urban Design	Graduate Student: Masters	No	Research Project	Course Instructor							2019	05	2019-5
5/21/19 16:05									Lab Access	GSD	Urban Design	Graduate Student: Masters	No	Research Project	Course Instructor							2019	05	2019-5
5/21/19 16:05									Lab Access	GSD	Urban Design	Graduate Student: Masters	No	Research Project	Course Instructor							2019	05	2019-5
5/21/19 16:05									Lab Access	GSD	Urban Design	Graduate Student: Masters	No	Research Project	Course Instructor							2019	05	2019-5
5/21/19 20:08									Computer Issue													2019	05	2019-5
5/21/19 20:08									Computer Issue													2019	05	2019-5
5/21/19 20:09									Management Issue													2019	05	2019-5
5/21/19 20:15									Reservations													2019	05	2019-5
5/21/19 20:34									Lab Access	GSD	Urban Planning	Graduate Student: Masters	No	Research Project	Faculty							2019	05	2019-5
5/21/19 20:35									Lab Access	GSD	Urban Planning	Graduate Student: Masters	No	GIS Programs	Faculty							2019	05	2019-5
5/21/19 20:38									Reservations													2019	05	2019-5
5/21/19 21:24									Reservations													2019	05	2019-5
5/23/19 12:49									Helpdesk Task													2019	05	2019-5
5/23/19 13:46									Reservations													2019	05	2019-5
5/23/19 13:46									Lab Access	Other	Other	Other	Yes	Place to Work	Web Search							2019	05	2019-5
5/23/19 13:47									Lab Access	Other	Other	Other	Yes	Place to Work	Web Search							2019	05	2019-5
5/23/19 13:48									Lab Access	Other	Other	Other	Yes	Place to Work	Web Search							2019	05	2019-5
5/23/19 13:48									Lab Access	Other	Other	Other	Yes	Place to Work	Web Search							2019	05	2019-5
5/23/19 13:48									Lab Access	Other	Other	Other	Yes	Place to Work	Web Search							2019	05	2019-5
5/23/19 13:51									Lab Access	FAS	CGA	Other	No	Place to Work	Web Search							2019	05	2019-5
5/23/19 13:51									Lab Access	FAS	CGA	Other	No	Place to Work	Web Search							2019	05	2019-5
5/23/19 13:52									Lab Access	FAS	CGA	Other	No	Place to Work	Web Search							2019	05	2019-5
5/23/19 13:52									Lab Access	FAS	CGA	Other	No	Place to Work	Web Search							2019	05	2019-5
5/23/19 14:06									Lab Access	HSPH	Other	Graduate Student: Masters	Yes	Powerful Computers	Friends							2019	05	2019-5
5/23/19 14:06									Lab Access	HSPH	Other	Graduate Student: Masters	Yes	Powerful Computers	Friends							2019	05	2019-5
5/23/19 14:07									Lab Access	HSPH	Other	Graduate Student: Masters	Yes	Powerful Computers	Friends							2019	05	2019-5
5/23/19 14:07									Lab Access	HSPH	Other	Graduate Student: Masters	Yes	Powerful Computers	Friends							2019	05	2019-5
5/23/19 14:07									Lab Access	HSPH	Other	Graduate Student: Masters	Yes	Powerful Computers	Friends							2019	05	2019-5
5/23/19 14:09									Lab Access	FAS	CGA	Other	No	Place to Work	Web Search							2019	05	2019-5
5/23/19 14:10									Management Issue													2019	05	2019-5
5/23/19 14:10									Management Issue													2019	05	2019-5
5/23/19 16:47									Lab Access	GSD	Landscape Architecture	Graduate Student: Masters	No	GIS Programs	Faculty							2019	05	2019-5
5/23/19 16:48									Lab Access	GSD	Landscape Architecture	Graduate Student: Masters	No	GIS Programs	Faculty							2019	05	2019-5
5/23/19 17:12									Lab Access	GSD	Landscape Architecture	Graduate Student: Masters	No	GIS Programs	Faculty							2019	05	2019-5
5/23/19 17:12									Lab Access	GSD	Landscape Architecture	Graduate Student: Masters	No	GIS Programs	Faculty							2019	05	2019-5
5/23/19 17:12									Lab Access	GSD	Landscape Architecture	Graduate Student: Masters	No	GIS Programs	Faculty							2019	05	2019-5
5/23/19 19:40									Lab Access	FAS	Education Policy	Graduate Student: Doctorate	No	Statistical Programs	Friends							2019	05	2019-5
5/23/19 19:40									Lab Access	FAS	Education Policy	Graduate Student: Doctorate	No	Statistical Programs	Friends							2019	05	2019-5
5/23/19 20:05									Lab Access	FAS	CMES	Staff	No	GIS Programs	Friends							2019	05	2019-5
5/23/19 20:06									Lab Access	FAS	CMES	Staff	No	GIS Programs	Friends							2019	05	2019-5
5/23/19 20:06									Lab Access	FAS	CMES	Staff	No	GIS Programs	Friends							2019	05	2019-5
5/23/19 20:06									Lab Access	FAS	CMES	Staff	No	GIS Programs	Friends							2019	05	2019-5
5/23/19 20:06									Lab Access	FAS	CMES	Staff	No	GIS Programs	Friends							2019	05	2019-5
5/24/19 16:24									Lab Access	GSD	Urban Planning	Graduate Student: Masters	No	GIS Programs	Faculty							2019	05	2019-5
5/24/19 16:24									Lab Access	GSD	Urban Planning	Graduate Student: Masters	No	GIS Programs	Faculty							2019	05	2019-5
5/24/19 16:25									Lab Access	GSD	Urban Planning	Graduate Student: Masters	No	GIS Programs	Faculty							2019	05	2019-5
5/24/19 16:25									Lab Access	GSD	Urban Planning	Graduate Student: Masters	No	GIS Programs	Faculty							2019	05	2019-5
5/24/19 16:25									Lab Access	GSD	Urban Planning	Graduate Student: Masters	No	GIS Programs	Faculty							2019	05	2019-5
5/26/19 16:08									Helpdesk Task													2019	05	2019-5
5/28/19 13:31									Helpdesk Task													2019	05	2019-5
5/29/19 14:22									Helpdesk Task													2019	05	2019-5
5/29/19 16:00									Lab Access	HSPH	GHP	Graduate Student: Doctorate	No	Statistical Programs	Faculty							2019	05	2019-5
5/29/19 16:09									Lab Access	HSPH	GHP	Graduate Student: Doctorate	No	Statistical Programs	Faculty							2019	05	2019-5
5/29/19 16:09									Lab Access	HSPH	GHP	Graduate Student: Doctorate	No	Statistical Programs	Faculty							2019	05	2019-5
5/31/19 17:58									Lab Access	HSPH	GHP	Graduate Student: Doctorate	No	Statistical Programs	Faculty							2019	05	2019-5
5/31/19 17:59									Helpdesk Task													2019	05	2019-5
6/2/19 0:01									Management Issue													2019	06	2019-6
6/3/19 13:10									Reservations													2019	06	2019-6
6/3/19 13:15									Management Issue													2019	06	2019-6
6/3/19 13:17									Management Issue													2019	06	2019-6
6/3/19 13:35									Lab Access	FAS	Sociology	Undergraduate Student	No	Research Project	Faculty							2019	06	2019-6
6/3/19 13:36									Lab Access	FAS	Sociology	Undergraduate Student	No	Research Project	Faculty							2019	06	2019-6
6/3/19 13:37									Lab Access	FAS	Sociology	Undergraduate Student	No	Research Project	Faculty							2019	06	2019-6
6/3/19 13:39									Lab Access	FAS	Sociology	Undergraduate Student	No	Research Project	Faculty							2019	06	2019-6
6/3/19 13:39									Lab Access	FAS	Sociology	Undergraduate Student	No	Research Project	Faculty							2019	06	2019-6
6/3/19 13:39									Lab Access	FAS	Sociology	Undergraduate Student	No	Research Project	Faculty							2019	06	2019-6
6/3/19 13:49									Lab Access	FAS	Sociology	Undergraduate Student	No	Research Project	Faculty							2019	06	2019-6
6/3/19 13:50									Lab Access	FAS	Sociology	Undergraduate Student	No	Research Project	Faculty							2019	06	2019-6
6/3/19 13:51									Lab Access	FAS	Sociology	Undergraduate Student	No	Research Project	Faculty							2019	06	2019-6
6/3/19 13:51									Lab Access	FAS	Sociology	Undergraduate Student	No	Research Project	Faculty							2019	06	2019-6
6/3/19 14:23									Lab Access	FAS	Sociology	Undergraduate Student	No	Research Project	Faculty							2019	06	2019-6
6/3/19 14:23									Lab Access	FAS	Sociology	Undergraduate Student	No	Research Project	Faculty							2019	06	2019-6
6/3/19 14:24									Lab Access	FAS	Sociology	Undergraduate Student	No	Research Project	Faculty							2019	06	2019-6
6/3/19 14:24									Lab Access	FAS	Sociology	Undergraduate Student	No	Research Project	Faculty							2019	06	2019-6
6/3/19 14:27									Lab Access	FAS	Sociology	Undergraduate Student	No	Research Project	Faculty							2019	06	2019-6
6/3/19 14:28									Lab Access	FAS	Sociology	Undergraduate Student	No	Research Project	Faculty							2019	06	2019-6
6/3/19 14:28									Lab Access	FAS	Sociology	Undergraduate Student	No	Research Project	Faculty							2019	06	2019-6
6/3/19 14:28									Lab Access	FAS	Sociology	Undergraduate Student	No	Research Project	Faculty							2019	06	2019-6
